Scenario - 
Logfile written - 04/03/2016 12:06:04

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

SEE_09_64_MR	1	Response	0	1271372	1271222	1
SEE_09_64_MR	4	Picture	+	1311792	0	1	69998	1	0	next	other	0
SEE_09_64_MR	5	Sound	low089a	1311793	0	1			0		other	0
SEE_09_64_MR	6	Picture	500+	1381789	0	1	5167	1	0	5000	other	0
SEE_09_64_MR	7	Picture	low_A136	1386956	0	1	30166	1	0	30000	other	0
SEE_09_64_MR	8	Picture	+	1417288	0	1	65498	1	0	next	other	0
SEE_09_64_MR	9	Sound	low089b	1417289	0	1			0		other	0
SEE_09_64_MR	10	Picture	500+	1482786	0	1	5166	1	0	5000	other	0
SEE_09_64_MR	11	Picture	hi_P233	1487953	0	1	30166	1	0	30000	other	0
SEE_09_64_MR	12	Picture	+	1518285	0	1	20166	1	0	30700	other	0
SEE_09_64_MR	13	Picture	low_O190	1538451	0	1	30166	1	0	30000	other	0
SEE_09_64_MR	14	Picture	+	1568784	0	1	20166	1	0	31030	other	0
SEE_09_64_MR	15	Picture	hi_A018	1588950	0	1	30166	1	0	30000	other	0
SEE_09_64_MR	16	Picture	+	1619282	0	1	76498	1	0	next	other	0
SEE_09_64_MR	17	Sound	hi253a	1639283	0	1			0		other	0
SEE_09_64_MR	18	Picture	500+	1695780	0	1	5166	1	0	5000	other	0
SEE_09_64_MR	19	Picture	low_P044	1700946	0	1	30166	1	0	30000	other	0
SEE_09_64_MR	20	Picture	+	1731112	0	1	67831	1	0	next	other	0
SEE_09_64_MR	21	Sound	hi253b	1731112	0	1			0		other	0
SEE_09_64_MR	22	Picture	500+	1798943	0	1	5166	1	0	5000	other	0
SEE_09_64_MR	23	Picture	hi_P140	1804109	0	1	30166	1	0	30000	other	0
SEE_09_64_MR	24	Picture	+	1834442	0	1	20166	1	0	43350	other	0
SEE_09_64_MR	25	Picture	low_A139	1854608	0	1	30166	1	0	30000	other	0
SEE_09_64_MR	26	Picture	+	1884940	0	1	20166	1	0	43950	other	0
SEE_09_64_MR	27	Picture	hi_P225	1905106	0	1	30166	1	0	30000	other	0
SEE_09_64_MR	28	Picture	+	1935439	0	1	81497	1	0	next	other	0
SEE_09_64_MR	29	Sound	low057a	1955439	0	1			0		other	0
SEE_09_64_MR	30	Picture	500+	2016936	0	1	5167	1	0	5000	other	0
SEE_09_64_MR	31	Picture	low_F224	2022103	0	1	30166	1	0	30000	other	0
SEE_09_64_MR	32	Picture	+	2052268	0	1	68165	1	0	next	other	0
SEE_09_64_MR	33	Sound	low057b	2052269	0	1			0		other	0
SEE_09_64_MR	34	Picture	500+	2120433	0	1	5166	1	0	5000	other	0
SEE_09_64_MR	35	Picture	hi_A007	2125766	0	1	30166	1	0	30000	other	0
SEE_09_64_MR	36	Picture	+	2156098	0	1	20166	1	0	32600	other	0
SEE_09_64_MR	37	Picture	low_A182	2176264	0	1	30166	1	0	30000	other	0
SEE_09_64_MR	38	Picture	+	2206597	0	1	20166	1	0	31160	other	0
SEE_09_64_MR	39	Picture	hi_P226	2226763	0	1	30166	1	0	30000	other	0
SEE_09_64_MR	40	Picture	+	2257095	0	1	88664	1	0	next	other	0
SEE_09_64_MR	41	Sound	low330a	2277096	0	1			0		other	0
SEE_09_64_MR	42	Picture	500+	2345759	0	1	5167	1	0	5000	other	0
SEE_09_64_MR	43	Picture	hi_F013	2350926	0	1	30166	1	0	30000	other	0
SEE_09_64_MR	44	Picture	+	2381091	0	1	58498	1	0	next	other	0
SEE_09_64_MR	45	Sound	low330b	2381092	0	1			0		other	0
SEE_09_64_MR	46	Picture	500+	2439590	0	1	5167	1	0	5000	other	0
SEE_09_64_MR	47	Picture	low_F056	2444756	0	1	30166	1	0	30000	other	0
SEE_09_64_MR	48	Picture	+	2475088	0	1	20166	1	0	34100	other	0
SEE_09_64_MR	49	Picture	low_F047	2495254	0	1	30166	1	0	30000	other	0
SEE_09_64_MR	50	Picture	+	2525587	0	1	20166	1	0	44110	other	0
SEE_09_64_MR	51	Picture	hi_F298	2545753	0	1	30166	1	0	30000	other	0
SEE_09_64_MR	52	Picture	+	2576085	0	1	77998	1	0	next	other	0
SEE_09_64_MR	53	Sound	low345a	2596086	0	1			0		other	0
SEE_09_64_MR	54	Picture	500+	2654083	0	1	5166	1	0	5000	other	0
SEE_09_64_MR	55	Picture	low_F052	2659249	0	1	30166	1	0	30000	other	0
SEE_09_64_MR	56	Picture	+	2689415	0	1	63665	1	0	next	other	0
SEE_09_64_MR	57	Sound	low345b	2689416	0	1			0		other	0
SEE_09_64_MR	58	Picture	500+	2753080	0	1	5166	1	0	5000	other	0
SEE_09_64_MR	59	Picture	hi_P212	2758246	0	1	30166	1	0	30000	other	0
SEE_09_64_MR	60	Picture	+	2788579	0	1	20166	1	0	44890	other	0
SEE_09_64_MR	61	Picture	low_L018	2808745	0	1	30166	1	0	30000	other	0
SEE_09_64_MR	62	Picture	+	2839077	0	1	20166	1	0	35710	other	0
SEE_09_64_MR	63	Picture	hi_P003	2859243	0	1	30166	1	0	30000	other	0
SEE_09_64_MR	64	Picture	+	2889575	0	1	77664	1	0	next	other	0
SEE_09_64_MR	65	Sound	hi009a	2909576	0	1			0		other	0
SEE_09_64_MR	66	Picture	500+	2967240	0	1	5166	1	0	5000	other	0
SEE_09_64_MR	67	Picture	hi_A013	2972406	0	1	30166	1	0	30000	other	0
SEE_09_64_MR	68	Picture	+	3002572	0	1	63165	1	0	next	other	0
SEE_09_64_MR	69	Sound	hi009b	3002573	0	1			0		other	0
SEE_09_64_MR	70	Picture	500+	3065737	0	1	5166	1	0	5000	other	0
SEE_09_64_MR	71	Picture	low_F125	3070903	0	1	30166	1	0	30000	other	0
SEE_09_64_MR	72	Picture	+	3101235	0	1	20166	1	0	30380	other	0
SEE_09_64_MR	73	Picture	low_L009	3121401	0	1	30166	1	0	30000	other	0
SEE_09_64_MR	74	Picture	+	3151734	0	1	20166	1	0	41680	other	0
SEE_09_64_MR	75	Picture	hi_F295	3171900	0	1	30166	1	0	30000	other	0
SEE_09_64_MR	76	Picture	+	3202232	0	1	79164	1	0	next	other	0
SEE_09_64_MR	77	Sound	low088a	3222233	0	1			0		other	0
SEE_09_64_MR	78	Picture	500+	3281396	0	1	5167	1	0	5000	other	0
SEE_09_64_MR	79	Picture	low_L137	3286730	0	1	30166	1	0	30000	other	0
SEE_09_64_MR	80	Picture	+	3317062	0	1	55332	1	0	next	other	0
SEE_09_64_MR	81	Sound	low088b	3317063	0	1			0		other	0
SEE_09_64_MR	82	Picture	500+	3372394	0	1	5166	1	0	5000	other	0
SEE_09_64_MR	83	Picture	hi_F025	3377560	0	1	30166	1	0	30000	other	0
SEE_09_64_MR	84	Picture	+	3407893	0	1	20166	1	0	40860	other	0
SEE_09_64_MR	85	Picture	hi_P010	3428059	0	1	30166	1	0	30000	other	0
SEE_09_64_MR	86	Picture	+	3458391	0	1	20166	1	0	34040	other	0
SEE_09_64_MR	87	Picture	low_L157	3478557	0	1	30166	1	0	30000	other	0
SEE_09_64_MR	88	Picture	+	3508889	0	1	76331	1	0	next	other	0
SEE_09_64_MR	89	Sound	hi012a	3528890	0	1			0		other	0
SEE_09_64_MR	90	Picture	500+	3585220	0	1	5167	1	0	5000	other	0
SEE_09_64_MR	91	Picture	low_L085	3590387	0	1	30166	1	0	30000	other	0
SEE_09_64_MR	92	Picture	+	3620553	0	1	63998	1	0	next	other	0
SEE_09_64_MR	93	Sound	hi012b	3620553	0	1			0		other	0
SEE_09_64_MR	94	Picture	500+	3684551	0	1	5166	1	0	5000	other	0
SEE_09_64_MR	95	Picture	hi_F270	3689717	0	1	30166	1	0	30000	other	0
SEE_09_64_MR	96	Picture	+	3720049	0	1	20166	1	0	31420	other	0
SEE_09_64_MR	97	Picture	low_P138	3740215	0	1	30166	1	0	30000	other	0
SEE_09_64_MR	98	Picture	+	3770548	0	1	20166	1	0	33090	other	0
SEE_09_64_MR	99	Picture	hi_P028	3790714	0	1	30166	1	0	30000	other	0
SEE_09_64_MR	100	Picture	+	3821046	0	1	85997	1	0	next	other	0
SEE_09_64_MR	101	Sound	low031a	3841047	0	1			0		other	0
SEE_09_64_MR	102	Picture	500+	3907044	0	1	5167	1	0	5000	other	0
SEE_09_64_MR	103	Picture	low_F061	3912377	0	1	30166	1	0	30000	other	0
SEE_09_64_MR	104	Picture	+	3942542	0	1	56998	1	0	next	other	0
SEE_09_64_MR	105	Sound	low031b	3942543	0	1			0		other	0
SEE_09_64_MR	106	Picture	500+	3999541	0	1	5166	1	0	5000	other	0
SEE_09_64_MR	107	Picture	hi_P240	4004707	0	1	30166	1	0	30000	other	0
SEE_09_64_MR	108	Picture	+	4035040	0	1	20166	1	0	35470	other	0
