Scenario - 
Logfile written - 04/04/2016 17:13:26

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

SEE_11_64_FR	1	Response	0	2816979	2816830	1
SEE_11_64_FR	4	Picture	+	2857744	0	1	63331	1	0	next	other	0
SEE_11_64_FR	5	Sound	low049a	2857745	0	1			0		other	0
SEE_11_64_FR	6	Picture	500+	2921075	0	1	5167	1	0	5000	other	0
SEE_11_64_FR	7	Picture	hi_A042	2926242	0	1	30166	1	0	30000	other	0
SEE_11_64_FR	8	Picture	+	2956407	0	1	62331	1	0	next	other	0
SEE_11_64_FR	9	Sound	low049b	2956408	0	1			0		other	0
SEE_11_64_FR	10	Picture	500+	3018739	0	1	5167	1	0	5000	other	0
SEE_11_64_FR	11	Picture	low_A100	3023905	0	1	30166	1	0	30000	other	0
SEE_11_64_FR	12	Picture	+	3054238	0	1	20166	1	0	38010	other	0
SEE_11_64_FR	13	Picture	low_A115	3074404	0	1	30166	1	0	30000	other	0
SEE_11_64_FR	14	Picture	+	3104736	0	1	20166	1	0	44760	other	0
SEE_11_64_FR	15	Picture	hi_F170	3124902	0	1	30166	1	0	30000	other	0
SEE_11_64_FR	16	Picture	+	3155234	0	1	75331	1	0	next	other	0
SEE_11_64_FR	17	Sound	hi310a	3175235	0	1			0		other	0
SEE_11_64_FR	18	Picture	500+	3230565	0	1	5166	1	0	5000	other	0
SEE_11_64_FR	19	Picture	low_L119	3235899	0	1	30166	1	0	30000	other	0
SEE_11_64_FR	20	Picture	+	3266064	0	1	63498	1	0	next	other	0
SEE_11_64_FR	21	Sound	hi310b	3266065	0	1			0		other	0
SEE_11_64_FR	22	Picture	500+	3329562	0	1	5167	1	0	5000	other	0
SEE_11_64_FR	23	Picture	hi_A032	3334895	0	1	30166	1	0	30000	other	0
SEE_11_64_FR	24	Picture	+	3365228	0	1	20166	1	0	38860	other	0
SEE_11_64_FR	25	Picture	hi_P212	3385394	0	1	30166	1	0	30000	other	0
SEE_11_64_FR	26	Picture	+	3415726	0	1	20166	1	0	39880	other	0
SEE_11_64_FR	27	Picture	low_L113	3435892	0	1	30166	1	0	30000	other	0
SEE_11_64_FR	28	Picture	+	3466225	0	1	83331	1	0	next	other	0
SEE_11_64_FR	29	Sound	low278a	3486226	0	1			0		other	0
SEE_11_64_FR	30	Picture	500+	3549555	0	1	5166	1	0	5000	other	0
SEE_11_64_FR	31	Picture	hi_A207	3554722	0	1	30166	1	0	30000	other	0
SEE_11_64_FR	32	Picture	+	3584888	0	1	64998	1	0	next	other	0
SEE_11_64_FR	33	Sound	low278b	3584888	0	1			0		other	0
SEE_11_64_FR	34	Picture	500+	3649886	0	1	5167	1	0	5000	other	0
SEE_11_64_FR	35	Picture	low_L094	3655219	0	1	30166	1	0	30000	other	0
SEE_11_64_FR	36	Picture	+	3685551	0	1	20166	1	0	31210	other	0
SEE_11_64_FR	37	Picture	hi_O291	3705717	0	1	30166	1	0	30000	other	0
SEE_11_64_FR	38	Picture	+	3736050	0	1	20166	1	0	34500	other	0
SEE_11_64_FR	39	Picture	low_L055	3756216	0	1	30166	1	0	30000	other	0
SEE_11_64_FR	40	Picture	+	3786548	0	1	87831	1	0	next	other	0
SEE_11_64_FR	41	Sound	low031a	3806549	0	1			0		other	0
SEE_11_64_FR	42	Picture	500+	3874379	0	1	5167	1	0	5000	other	0
SEE_11_64_FR	43	Picture	low_O326	3879545	0	1	30166	1	0	30000	other	0
SEE_11_64_FR	44	Picture	+	3909711	0	1	69831	1	0	next	other	0
SEE_11_64_FR	45	Sound	low031b	3909711	0	1			0		other	0
SEE_11_64_FR	46	Picture	500+	3979542	0	1	5167	1	0	5000	other	0
SEE_11_64_FR	47	Picture	hi_F290	3984709	0	1	30166	1	0	30000	other	0
SEE_11_64_FR	48	Picture	+	4015041	0	1	20166	1	0	37500	other	0
SEE_11_64_FR	49	Picture	low_L064	4035207	0	1	30166	1	0	30000	other	0
SEE_11_64_FR	50	Picture	+	4065539	0	1	20166	1	0	39360	other	0
SEE_11_64_FR	51	Picture	hi_A025	4085705	0	1	30166	1	0	30000	other	0
SEE_11_64_FR	52	Picture	+	4116038	0	1	89997	1	0	next	other	0
SEE_11_64_FR	53	Sound	low351a	4136038	0	1			0		other	0
SEE_11_64_FR	54	Picture	500+	4206035	0	1	5167	1	0	5000	other	0
